Name,App.,Minutes,Shots,Shots on Target,Shots in Box,Shots Outside Box,Headed Attempts,Big Chance,Big Chance Created,Goals,Goals inside Box,Goals outside Box,Headed Goal,Goal Involvement,Key Pass,Big Chance Created.1,Assists,Crosses (Tot.),Crosses (Succ.),Crosses Succ. %,Exp. Goals (xG),Non Penalty xG (NPxG),Exp. Assists (xA),Exp. Att. Points (xATT),Exp. Points (xPts),Exp. Involvement (xGI),Cost (£M),Points,Bonus Points,Baseline BPS,BPS,Threat,Creativity,Influence,Total Passes,Accurate Passes,Pass Completion (%),Opp. Half Passes,Opp. Half Accurate,Opp. Half Pass %,Final 3rd Passes,Final 3rd Accurate,Final 3rd Pass %,Throughballs (Tot.),Throughballs (Succ.),Touches (All),Touches (Box),Entries (Box),Fouls Won (Final 3rd),Penalty Box Entries,Fouls Won (Box),Fouls Made,Corners Taken,Set Piece Into Box,Freekicks (Indirect),Freekicks Taken,Freekicks (Accurate),Freekicks (Direct),Freekick Scored,Penalties Taken,Penalties Scored,Penalties Missed,Clean Sheets,Goals Conceded,Exp. Clean Sheets,Expected Goals Conceded,Shots Conceded,Shots In Box Conceded,Shots on Target Conceded,Headed Shots Conceded,Shots Conc. Set Pieces,Big Chances Conceded,Tackles (Tot.),Tackles (Won),Tackles Won (%),Recoveries,Clearances,Blocks,Interceptions,CBI,Shots Conc. Set Pieces.1,Wins,Saves,Yellow Cards,Second Yellows,Red Cards,Offsides,Errors (lead to Goal),Errors (lead to Shot),Own Goals,Names,Position,Team
Billing (M)BOU,2,88,2.5,1.0,2.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,17,0.5,0.0,0.0,1.5,0.0,0,0.18,0.18,0.26,1.68,4.32,20,5.3,5.0,0.0,4.5,13.5,26.0,6.9,28.1,22.0,16.5,75,17.5,12.0,69,8.5,6.0,71,0.0,0.0,42.5,4.0,2.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,,1.44,16.5,11.5,3.5,5.0,1.5,1.5,2.5,1.0,40,3.5,2.0,0.5,0.5,3.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Billing ,M,BOU
Gray (M)EVE,2,90,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,7.5,1.0,13,0.04,0.04,0.1,0.47,3.23,12,5.3,2.0,0.0,14.0,14.0,18.5,25.2,7.8,39.5,34.0,86,37.0,25.5,69,19.0,15.5,82,0.0,0.0,58.0,2.5,3.5,0.0,10.5,0.0,0.0,3.0,3.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,1.0,1.0,100,4.0,0.5,0.0,1.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Gray ,M,EVE
Ndidi (M)LEI,2 (2),27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,1.06,0,4.8,0.5,0.0,3.0,3.0,0.0,0.95,6.7,14.0,12.0,86,3.0,1.5,50,1.5,1.5,100,0.0,0.0,20.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,1.0,0.0,0,3.0,1.0,0.5,1.0,2.5,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Ndidi ,M,LEI
Maddison (M)LEI,2,57,4.5,0.5,3.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,75,2.0,0.0,1.0,1.5,0.5,33,0.16,0.16,0.36,1.93,4.17,25,8.2,8.5,1.0,11.0,29.0,50.5,28.0,35.2,23.0,21.0,91,17.5,14.5,83,11.0,9.5,86,0.5,0.5,37.5,7.5,3.5,0.5,3.5,0.0,0.0,2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,0.0,0.0,0,1.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Maddison ,M,LEI
Mendy (M)LEI,2 (2),11,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01,1.56,0,4.3,1.0,0.0,3.0,3.0,0.5,0.25,0.8,8.5,7.0,82,2.5,1.5,60,0.5,0.5,100,0.0,0.0,11.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,0.0,0.0,0,1.5,0.0,0.0,1.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mendy ,M,LEI
Barnes (M)LEI,2,90,3.5,2.5,1.5,2.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,50,1.0,1.0,0.0,1.5,0.0,0,0.67,0.67,0.12,3.72,6.51,37,6.9,8.0,0.0,5.5,23.5,37.5,13.95,40.6,27.5,19.0,69,21.5,13.5,63,12.5,8.0,64,0.5,0.0,42.5,3.5,2.5,0.5,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,0.5,0.5,100,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barnes ,M,LEI
Tielemans (M)LEI,2,72,2.0,1.5,0.5,1.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,25,1.0,0.5,0.0,1.5,0.5,33,0.52,0.14,0.26,3.38,5.68,37,6.3,5.0,1.5,7.5,16.5,19.5,14.35,31.6,47.0,40.0,85,21.0,16.5,79,8.0,5.5,69,0.0,0.0,59.0,0.5,4.0,0.0,2.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,,1.16,15.0,11.5,4.0,5.0,1.0,1.0,3.0,1.0,33,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tielemans ,M,LEI
Chamberlain (M)LIV,2 (2),8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.05,1.55,1,4.9,1.0,0.0,2.5,2.5,0.0,5.15,0.7,3.0,2.5,83,2.0,1.5,75,1.0,0.5,50,0.0,0.0,4.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chamberlain ,M,LIV
Lallana (M)BHA,2,35,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,50,1.0,0.5,0.5,0.5,0.5,100,0.23,0.23,0.06,1.32,3.48,19,4.9,7.0,1.5,5.5,19.0,11.5,13.1,27.2,9.0,8.5,94,6.5,6.0,92,5.0,4.5,90,0.0,0.0,12.5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.4,8.0,5.5,3.5,1.0,0.5,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lallana ,M,BHA
Salah (M)LIV,2,89,3.5,2.5,3.0,0.5,0.5,2.0,0.0,1.0,1.0,0.0,0.0,40,0.0,2.0,0.0,0.0,0.0,0,1.01,1.01,0.14,5.46,8.28,49,12.8,8.5,1.5,1.5,19.5,62.5,4.4,39.7,32.0,23.0,72,23.0,14.5,63,15.5,8.5,55,0.5,0.0,51.0,10.0,3.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,1.0,0.5,50,2.0,0.5,0.0,0.0,0.5,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Salah ,M,LIV
Fabinho (M)LIV,2,90,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.04,0.14,2.88,2,5.3,2.0,0.0,15.0,15.0,2.0,14.1,15.7,66.5,61.0,92,29.5,26.0,88,9.0,7.0,78,0.0,0.0,76.0,0.5,4.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,3.0,0.5,17,7.5,1.0,0.5,1.0,2.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fabinho ,M,LIV
De Bruyne (M)MCI,2,90,2.0,1.0,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,33,3.5,0.0,0.5,14.5,4.5,31,0.18,0.18,0.36,1.98,4.8,24,12.6,4.5,1.0,14.0,18.5,25.5,65.35,24.8,50.0,36.5,73,56.5,33.5,59,32.5,20.0,62,2.0,1.0,83.0,5.0,6.5,0.5,21.0,0.5,1.0,4.0,5.5,1.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,3.5,0.5,14,4.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,De Bruyne ,M,MCI
Gündogan (M)MCI,2,89,2.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,33,1.0,0.5,0.5,0.0,0.0,0,0.24,0.24,0.26,1.96,4.75,22,7.3,3.5,0.0,9.0,13.5,16.5,19.05,16.7,52.5,46.5,89,40.0,34.5,86,24.0,19.5,81,1.0,1.0,64.5,5.0,8.0,0.5,3.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,1.0,0.5,50,4.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gündogan ,M,MCI
Bernardo (M)MCI,2,90,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,2.5,1.0,40,0.06,0.06,0.31,1.2,3.56,17,6.9,1.5,0.0,16.5,16.5,26.0,30.7,14.9,70.0,62.0,89,44.5,35.5,80,28.5,22.5,79,0.0,0.0,87.0,5.0,5.5,0.0,4.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,2.0,1.0,50,7.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Bernardo ,M,MCI
Foden (M)MCI,2 (1),58,3.5,1.0,2.0,1.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,33,1.5,0.0,0.0,6.0,1.0,17,0.24,0.24,0.17,1.69,3.92,18,8.3,5.0,1.0,6.0,15.0,53.5,24.9,23.9,37.0,30.5,82,35.0,24.5,70,19.0,15.5,82,0.0,0.0,53.5,7.0,1.0,0.0,6.0,0.0,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.05,7.0,5.5,5.0,1.0,0.5,3.5,0.0,0.0,0,3.5,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Foden ,M,MCI
Lingard (M)NFO,2 (1),46,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.02,0.1,2.21,2,5.4,2.0,0.0,4.5,4.5,3.0,5.9,0.4,12.5,8.0,64,9.0,4.5,50,5.0,2.5,50,0.0,0.0,16.5,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,0.0,0.0,0,1.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Lingard ,M,NFO
Rashford (M)MUN,2,90,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,2.0,0.5,25,0.34,0.34,0.08,1.91,4.56,18,6.7,2.0,0.0,3.0,3.0,34.0,5.7,7.3,26.5,21.5,81,20.0,15.5,78,12.0,9.0,75,0.0,0.0,43.5,5.5,1.5,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,0.0,0.0,0,5.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Rashford ,M,MUN
Andreas (M)FUL,2,89,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,50,0.5,0.5,0.0,7.5,0.5,7,0.38,0.0,0.04,2.0,4.2,29,4.6,4.0,0.0,2.5,11.5,10.5,9.0,21.0,25.0,16.5,66,21.5,9.5,44,7.5,4.5,60,0.0,0.0,44.5,1.5,2.0,0.0,9.5,0.0,1.0,4.0,3.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.5,,3.06,15.0,11.0,7.0,3.0,1.0,5.5,0.5,0.0,0,6.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,Andreas ,M,FUL
Murphy (M)NEW,2 (1),34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.5,0.0,0.5,1.0,0.5,50,0.0,0.0,0.02,0.07,2.24,1,4.3,3.5,0.0,4.5,9.0,1.0,8.2,10.2,7.0,5.0,71,5.0,4.0,80,2.0,1.5,75,0.0,0.0,11.5,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,0.5,0.0,0,1.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Murphy ,M,NEW
S.Longstaff (M)NEW,2,90,1.5,0.5,1.5,0.0,0.5,1.5,0.0,0.0,0.0,0.0,0.0,0,0.5,1.5,0.0,2.0,1.0,50,0.53,0.53,0.06,2.85,5.18,42,4.4,2.0,0.0,3.5,3.5,21.5,12.25,6.1,33.5,28.0,84,21.0,16.0,76,8.5,7.5,88,0.0,0.0,48.0,2.0,2.5,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,1.0,1.0,100,2.0,0.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,S.Longstaff ,M,NEW
Almirón (M)NEW,2,85,1.5,0.5,1.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,40,1.5,0.5,0.5,1.0,0.5,50,0.26,0.26,0.3,2.2,5.1,40,5.8,7.0,0.0,10.5,24.0,27.5,21.5,34.1,30.5,25.0,82,24.5,19.0,78,17.0,13.0,76,0.0,0.0,46.5,5.5,1.5,0.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.98,10.5,6.5,3.5,2.5,0.5,1.0,2.5,0.5,20,5.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Almirón ,M,NEW
Ward-Prowse (M)SOU,2,90,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,50,2.0,0.0,0.5,7.0,3.0,43,0.07,0.07,0.26,1.14,3.97,20,6.2,3.5,0.0,17.0,21.5,3.5,37.9,25.4,64.0,54.5,85,50.0,38.0,76,23.0,18.0,78,0.0,0.0,80.0,0.0,10.0,0.0,8.5,0.0,0.0,4.0,5.5,1.5,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,1.5,0.5,33,7.5,1.5,0.0,1.0,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ward-Prowse ,M,SOU
Højbjerg (M)TOT,2,90,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.5,1.0,67,0.08,0.08,0.02,0.51,3.18,4,5.5,2.0,0.0,11.0,11.0,11.5,5.8,11.2,61.5,51.5,84,35.5,26.5,75,15.5,11.0,71,0.0,0.0,78.5,2.0,5.0,0.0,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,0.0,0.0,0,9.0,1.5,0.0,2.0,3.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Højbjerg ,M,TOT
S.Armstrong (M)SOU,2,61,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,1.0,0.0,0,0.0,0.0,0.2,0.64,2.79,13,4.7,1.5,0.0,8.5,8.5,2.0,8.05,5.6,29.0,22.0,76,23.0,16.5,72,16.5,12.0,73,0.0,0.0,40.0,1.0,5.5,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,0.5,0.5,100,3.5,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S.Armstrong ,M,SOU
Elyounoussi (M)SOU,2,90,2.5,0.5,2.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,0.0,3.5,1.5,43,0.41,0.41,0.13,2.44,5.18,32,5.2,2.0,0.0,6.0,6.0,29.5,30.9,13.5,33.5,25.0,75,29.0,20.0,69,17.5,11.5,66,0.5,0.0,52.0,5.0,5.5,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,,2.28,11.0,9.0,5.5,4.5,0.5,4.5,2.0,0.5,25,7.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Elyounoussi ,M,SOU
Eriksen (M)MUN,2,90,1.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.0,67,1.5,1.0,0.5,5.0,0.5,10,0.38,0.38,0.28,2.76,5.64,29,6.3,7.5,1.5,15.0,28.5,18.5,24.05,31.8,59.5,51.0,86,44.0,33.0,75,23.0,18.5,80,0.5,0.5,72.5,1.0,8.5,0.0,8.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.44,10.0,6.5,5.5,1.5,0.5,1.5,1.0,1.0,100,6.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Eriksen ,M,MUN
Lucas Moura (M)TOT,2 (2),1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04,1.57,0,5.8,1.0,0.0,4.0,4.0,2.0,0.0,1.0,1.5,0.0,0,1.5,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.9,12.5,8.0,5.5,1.5,1.5,3.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Moura ,M,TOT
A.Doucouré (M)EVE,2 (2),22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.04,1.58,1,5.3,1.0,0.0,3.0,3.0,2.0,2.1,1.4,15.0,9.5,63,11.5,7.5,65,6.0,3.0,50,0.0,0.0,17.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,2.46,19.0,13.5,8.5,3.5,0.5,3.0,0.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A.Doucouré ,M,EVE
Rice (M)WHU,2,90,2.0,0.0,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.04,0.16,2.82,7,4.8,2.0,0.0,11.5,11.5,3.5,14.3,11.3,69.5,62.5,90,35.0,27.5,79,22.0,17.0,77,0.0,0.0,82.0,0.5,10.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.64,12.0,6.0,6.0,0.0,0.0,1.5,1.5,0.5,33,9.0,0.5,0.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rice ,M,WHU
Neves (M)WOL,2,90,2.5,0.5,1.0,1.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,50,1.0,0.5,0.0,1.0,0.0,0,0.4,0.02,0.08,2.27,5.06,44,5.5,4.5,0.0,10.0,19.0,23.5,12.05,30.1,39.0,32.5,83,19.5,14.5,74,9.5,7.0,74,0.0,0.0,53.5,1.5,4.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,2.5,,1.75,16.5,11.5,6.0,4.0,0.5,2.0,2.5,1.0,40,3.0,3.5,0.0,0.5,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neves ,M,WOL
Gibbs-White (M)NFO,2,88,4.5,2.0,3.0,1.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,100,3.0,1.0,0.5,5.0,1.0,20,0.66,0.66,0.42,4.54,7.52,77,5.5,12.0,3.0,12.5,35.0,59.0,40.8,42.7,27.0,20.0,74,27.5,17.5,64,15.5,10.5,68,1.0,1.0,47.5,5.0,4.5,0.0,7.5,0.0,0.0,2.0,4.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,,1.01,7.0,6.0,1.0,1.5,0.5,1.5,1.0,0.5,50,4.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gibbs-White ,M,NFO
Moutinho (M)WOL,2,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0.0,2.64,0,4.7,2.0,0.0,10.0,10.0,0.0,2.15,5.5,31.0,26.0,84,14.5,11.0,76,6.5,5.0,77,0.0,0.0,38.0,0.0,3.0,0.0,2.5,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,1.75,16.5,11.5,6.0,4.0,0.5,2.0,1.5,0.0,0,4.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Moutinho ,M,WOL
Adama (M)WOL,2 (1),56,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.5,0.0,0.0,1.5,0.0,0,0.09,0.09,0.08,0.68,2.74,15,5.5,1.5,0.0,3.0,3.0,13.0,16.55,7.0,13.5,9.5,70,12.0,7.5,63,7.0,4.5,64,0.0,0.0,27.0,2.5,1.5,1.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,,1.75,16.5,11.5,6.0,4.0,0.5,2.0,0.0,0.0,0,3.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adama ,M,WOL
Dendoncker (M)AVL,2 (1),48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.14,0,4.7,1.5,0.0,6.0,6.0,0.0,0.25,9.2,10.0,10.0,100,2.5,2.5,100,0.0,0.0,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,1.5,0.5,33,3.0,1.0,1.0,0.5,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dendoncker ,M,AVL
Elliott (M)LIV,2,71,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,20,0.5,0.0,0.5,1.0,0.0,0,0.08,0.08,0.22,1.08,3.78,13,5,3.5,0.0,12.5,17.0,9.5,11.3,16.1,49.5,41.0,83,28.5,22.0,77,11.5,8.0,70,1.0,1.0,59.5,1.0,4.0,0.0,4.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.96,11.5,10.0,5.0,5.0,1.5,3.5,1.0,0.5,50,4.5,0.5,0.5,0.5,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elliott ,M,LIV
McGinn (M)AVL,2 (1),55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,0.04,1.58,1,5.1,2.5,0.0,0.5,5.0,2.0,0.7,5.1,15.5,11.0,71,8.5,5.5,65,3.5,2.0,57,0.0,0.0,33.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.99,7.5,4.0,2.5,2.0,0.0,1.5,2.0,1.0,50,5.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,McGinn ,M,AVL
